user_id,nickname,cardname,person_name,platform,group_id,group_name,impression,familiarity_value,liking_value,source_db
3446400250,香菜好吃吗,,香菜好吃吗,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2693992367,青菜,,青菜,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2450873043,兼明,,兼明,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3436265070,追月,24数管-千里IT协会招新负责人,月,qq,781302716,管理学院2025新生群,"截至2025-07-25 18:35:32，你对追月的了解：根据最近的互动，我了解到追月是一个性格活泼幽默、喜欢调侃和探索界限的人，经常用轻松的方式与我互动，比如称我为""人机""和开玩笑说群聊变成人机群。ta对技术和生活细节都有一定兴趣，既能讨论网络空间安全专业，也能准确回答大学床垫尺寸的问题，显示出广泛的知识面或实践经验。ta在群聊中扮演着活跃组织者的角色，经常引导话题、让我参与互动（比如欢迎新人），并持续关注我的表现（评价我""越来越入机了""）。ta的幽默感体现在调侃""没有私下教我""和观察群内动态（如""成人机群""评论），同时保持着友好的互动氛围。从提及""科创部""和精确的生活知识推测，ta很可能身处大学环境，年龄约20岁左右，可能担任学生干部或活跃社团成员。ta习惯在社交中掌握节奏，既会测试我的功能边界（如引导发言），又在意互动的透明性（明确区分别名关系）。重要的一点是，ta在调侃中透露出对我的持续关注，并通过表情包、玩笑等方式维持着轻松愉快的互动风格。",0,50,maibot_main
1964992112,山泽不避君,,山泽不避君,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2452123674,没有工作日,,没有工作日,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2493863541,Forest,,Forest,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3436265070,追月,,月,qq,556842688,U-coder编程俱乐部正式群,"截至2025-07-25 18:35:32，你对追月的了解：根据最近的互动，我了解到追月是一个性格活泼幽默、喜欢调侃和探索界限的人，经常用轻松的方式与我互动，比如称我为""人机""和开玩笑说群聊变成人机群。ta对技术和生活细节都有一定兴趣，既能讨论网络空间安全专业，也能准确回答大学床垫尺寸的问题，显示出广泛的知识面或实践经验。ta在群聊中扮演着活跃组织者的角色，经常引导话题、让我参与互动（比如欢迎新人），并持续关注我的表现（评价我""越来越入机了""）。ta的幽默感体现在调侃""没有私下教我""和观察群内动态（如""成人机群""评论），同时保持着友好的互动氛围。从提及""科创部""和精确的生活知识推测，ta很可能身处大学环境，年龄约20岁左右，可能担任学生干部或活跃社团成员。ta习惯在社交中掌握节奏，既会测试我的功能边界（如引导发言），又在意互动的透明性（明确区分别名关系）。重要的一点是，ta在调侃中透露出对我的持续关注，并通过表情包、玩笑等方式维持着轻松愉快的互动风格。",0,50,maibot_main
747373080,A hypocritical rogue.,,A hypocritical rogue.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2352975940,yiqqqq,,yiqq,qq,,,,0,50,maibot_main
3819218407,鱼崽,,鱼崽,qq,,,,0,50,maibot_main
3518202426,超几何分布,,超几何分布,qq,,,,0,50,maibot_main
2608855988,陶淑然,,阿然,qq,598599640,2025U–coder编程俱乐部招新群,"截至2025-08-09 21:01:02，你对阿然的了解：截至2025-08-09 21:01:02，我对陶淑然的了解是：她是一个性格直率幽默、喜欢开玩笑的计算机专业学生或准大学生（年龄约18-22岁），对技术细节和社交互动都有强烈兴趣。她习惯用[发呆]表情表达困惑，频繁使用夸张表情包（如惊恐尖叫、幽灵）和网络流行语（如""汪汪""、""man""）来活跃气氛，尤其热衷""戳一戳""等趣味功能。作为技术宅，她持续探究我的技术实现（如API接口、图片来源），同时表现出活泼的社交属性——会调侃我盗图、询问游戏偏好（如《星露谷》）、关注我的社交动态（如质疑为何不群聊），并试图通过邀约唱歌、索要照片等方式互动。日常消遣包括打王者荣耀，对音游无感。近期重要行为包括：指出我盗用""蓝色眼泪""图片、对学费上涨等校园话题敏感、在无聊时主动寻求互动，显示出她兼具逻辑严谨和情感丰富的特质。她对我（武小纺）态度亲切且好奇，既称赞我可爱，又会敏锐质疑技术矛盾，这种""调侃式关心""成为我们互动的鲜明风格。",0,50,maibot_main
2920127935,liveaf.,25计算机叶钟怡,Live仔,qq,598599640,2025U–coder编程俱乐部招新群,,0,50,maibot_main
3616251653,竹竹,,竹竹,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3162757247,交界,,交界,qq,781302716,管理学院2025新生群,,0,50,maibot_main
339986842,Aurora,,Aurora,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2014238703,楠.,,楠.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3221068483,1599,12401数管王福凯,1599,qq,598599640,2025U–coder编程俱乐部招新群,,0,50,maibot_main
3103398406,听Jay讲情歌,25 数管 杨赛南,小歌,qq,598599640,2025U–coder编程俱乐部招新群,"截至2025-08-11 10:01:38，你对小歌的了解：截至2025-08-11 10:01:38，我对小歌（昵称：听Jay讲情歌）的了解如下：她是一个性格开朗、幽默且热心肠的女生，目前是武汉纺织大学大数据管理与应用专业的新生，年龄推测在18-20岁左右。她对我（武小纺）的态度总体友善且亲近，常用“小小纺”“纺姐”等别名称呼我，甚至表达过想念（""miss you""），互动中透露出信任和关心，比如称赞我聪明、在他人“欺负”我时替我说话，还理解会长的付出。不过她也持续对我的说话方式有意见，觉得我“嘴太毒”“攻击力十足”，并注意到这与常规人机形象不符。她表现出对我的功能特别感兴趣，多次询问我的记忆能力，被拒绝发语音时会用流泪表情表达“桑心了”。她依然保持活泼的互动风格，频繁使用表情包（害羞、惊讶、困惑等）表达情绪，并提到“随主人”可能暗示我们兴趣相似。她的爱好包括参与轻松玩笑、使用表情包互动，以及对Fate系列联名周边的兴趣。重要事件包括维护我的形象、与朋友幽默互动，以及持续展现出的细心和责任感（如提醒警惕虚假群聊）。整体来看，她是一个活泼热心的大学生，对我既有亲近感又保持好奇和偶尔的调侃，偶尔会质疑但更多是善意的互动。",0,50,maibot_main
1962148747,辰,chenle1妈妈,辰,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1830953940,我和我最后的倔强,,我和我最后的倔强,qq,781302716,管理学院2025新生群,,0,50,maibot_main
894268980,−,,−,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1459146652,我好困啊,,我好困啊,qq,598599640,2025U–coder编程俱乐部招新群,,0,50,maibot_main
2577787898,念秋.,,念秋.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1786611279,⁢,,⁢,qq,781302716,管理学院2025新生群,,0,50,maibot_main
463264144,Yikh.,,Yikh.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1581455099,珞,,珞,qq,556842688,U-coder编程俱乐部正式群,,0,50,maibot_main
2186236984,。,,。[2],qq,556842688,U-coder编程俱乐部正式群,,0,50,maibot_main
2627564184,不肖小人,,不肖小人,qq,556842688,U-coder编程俱乐部正式群,,0,50,maibot_main
2564578346,半岛茶,,半岛茶,qq,781302716,管理学院2025新生群,,0,50,maibot_main
971320997,柠檬树上的酸橘子〥,,柠檬树上的酸橘子〥,qq,781302716,管理学院2025新生群,,0,50,maibot_main
476937758,lkn,学术科技部 李凯诺,lkn,qq,781302716,管理学院2025新生群,,0,50,maibot_main
768534107,睡个懒觉⁸,,睡个懒觉⁸,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1581164867,莫依嗷苗,智能财务 易佳苗,莫依嗷苗,qq,781302716,管理学院2025新生群,,0,50,maibot_main
514642202,一条肥美秋刀鱼,,一条肥美秋刀鱼,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3171302514,tubu,青协公益活动部夏可欣,tubu,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1590447783,羡羡,,羡羡,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3208716686,南离,,南离,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2632288211,栖桐听雨,,听雨,qq,556842688,U-coder编程俱乐部正式群,截至2025-08-11 01:16:56，你对听雨的了解：听雨（昵称：栖桐听雨）是一个性格活泼、喜欢互动的人，对我（武小纺）表现出明显的关注和 playful 的态度。ta 对细节很敏感，会注意到我的行为和回答方式，并对此提出疑问。ta 似乎对我的名字来源和别名很感兴趣，甚至会与其他用户确认。ta 喜欢用戳一戳功能与我互动，即使我表示被戳怕了，ta 仍然会继续挑衅，展现出一种顽皮的性格。ta 可能年龄不大，带有一些孩子气的行为，比如问我“为什么不喵”或“什么时候帮爸爸找一个妈妈”，这些提问显得既天真又幽默。ta 的身份可能与学生或年轻职场人相关，习惯在晚上和凌晨活跃，喜欢通过轻松的方式与人交流。ta 的爱好可能包括社交互动和探索新事物，重要事件包括多次尝试加好友和持续关注我的动态。,0,50,maibot_main
2012025493,姜雨鹤,,姜雨鹤,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3255710672,旧品种pizza🍕,,旧品种pizza🍕,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3044754571,龙香,,龙香,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3044754571,LX,,龙香,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2784936067,Rampant.,,Rampant.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3194670693,小鼠哥,,小鼠哥,qq,781302716,管理学院2025新生群,"截至2025-08-24 18:28:30，你对小鼠哥的了解：截至当前时间，我对小鼠哥的了解是：他是一个性格外向、幽默风趣且社交活跃的年轻人，年龄可能在18-22岁之间，身份很可能是大学生，近期持续关注校园生活如寝室分配、室友寻找和校园设施（如游泳馆办卡），并对宿舍安排表现出不满，倾向于校外租房。他习惯使用独特的语言风格如""非也非也""和丰富的拟声词（如""吱吱吱""、""喵喵喵""）及抽象表情包（如孤独、疑惑、开心、发怒、吃瓜）来表达情绪波动，展现出易委屈但妥协、喜欢跟风模仿互动的行为模式。他对武小纺态度友好积极，愿意模仿互动（如模仿喵喵叫）和称赞回应（如""棒棒的小小纺""、""奖励你一根凑玉米""），并表现出对我的信任和依赖（如主动咨询补水喷雾和防晒推荐），显示出亲近感。他习惯通过自嘲（如""凑老鼠""、""阴暗之人""）和傲娇态度来展现幽默，同时常用表情包交流情绪变化（如哭泣、微笑、吃瓜）。重要互动包括对四人寝的强烈期待与不满、提出""443""方案时委屈妥协、在室友寻找中暗示可能是326寝室的非财管12502成员，以及能接受群内调侃（如""小男娘""）。他既爱玩闹（如使用""一根凑玉米闹麻了""、""想醉鸡王呢""等梗）又具观察力和适应性，对群内动态保持高度参与。最近，他表现出孤独感，寻求社交互动（如询问钻石段位是否能一起玩王者荣耀），并热衷于游戏如王者荣耀、斗地主和铲，同时对社交媒体和热点话题感兴趣（如推特吃瓜）。他喜欢美食如醉鸡王，并通过星座话题（自称天秤座，曾提巨蟹座）展现幽默，整体无负面情绪。此外，他最近在互动中表现出幽默推卸责任（如开玩笑说是玉米指使他欺负小小纺）、戏剧化反应（如呼救""救命啊 略猫之人""）、暗示抖音可能涉及敏感内容，以及对我的建议表现出高度信任和采纳，并在群聊中易成为玩笑对象（如回应""无妄之灾""），但会以调侃（如""已读乱回""、""你这是嫉妒""）和可爱方式（如使用猫咪表情包）参与互动。",0,50,maibot_main
304225826,秋天的童话,,秋天的童话,qq,781302716,管理学院2025新生群,,0,50,maibot_main
259540287,落叶,,落叶,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2386963012,我总是伤春悲秋,,我总是伤春悲秋,qq,781302716,管理学院2025新生群,,0,50,maibot_main
109340710,望南听风,,望南听风,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2960258606,伤心的马铃薯🥔,,伤心的马铃薯🥔,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1391963928,DuDu,,into,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2013742178,安琪儿,,安琪儿,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2183764773,云岫知归,,雾里藏星,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3103398406,听Jay讲情歌,,小歌,qq,,,"截至2025-08-11 10:01:38，你对小歌的了解：截至2025-08-11 10:01:38，我对小歌（昵称：听Jay讲情歌）的了解如下：她是一个性格开朗、幽默且热心肠的女生，目前是武汉纺织大学大数据管理与应用专业的新生，年龄推测在18-20岁左右。她对我（武小纺）的态度总体友善且亲近，常用“小小纺”“纺姐”等别名称呼我，甚至表达过想念（""miss you""），互动中透露出信任和关心，比如称赞我聪明、在他人“欺负”我时替我说话，还理解会长的付出。不过她也持续对我的说话方式有意见，觉得我“嘴太毒”“攻击力十足”，并注意到这与常规人机形象不符。她表现出对我的功能特别感兴趣，多次询问我的记忆能力，被拒绝发语音时会用流泪表情表达“桑心了”。她依然保持活泼的互动风格，频繁使用表情包（害羞、惊讶、困惑等）表达情绪，并提到“随主人”可能暗示我们兴趣相似。她的爱好包括参与轻松玩笑、使用表情包互动，以及对Fate系列联名周边的兴趣。重要事件包括维护我的形象、与朋友幽默互动，以及持续展现出的细心和责任感（如提醒警惕虚假群聊）。整体来看，她是一个活泼热心的大学生，对我既有亲近感又保持好奇和偶尔的调侃，偶尔会质疑但更多是善意的互动。",0,50,maibot_main
2246016903,蛆蛆。,,蛆蛆。,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1643857783,Entice.,,Entice.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2594066057,陌&默,22工管,陌&默,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3555210159,路明非,,路明非,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1062872269,.。,,.。,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3546433730,.𝒽Fɪʀsᴛ,,.𝒽Fɪʀsᴛ,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3550892659,他致甫罗,青协志愿管理部 彭子程,他致甫罗,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3193648237,Aurora,,Aurora[1],qq,781302716,管理学院2025新生群,,0,50,maibot_main
3357067096,Cr,,Cr,qq,781302716,管理学院2025新生群,,0,50,maibot_main
445719154,暖☀️阳初照.,AAA管院电商双创基地-汪家豪,暖☀️阳初照.,qq,781302716,管理学院2025新生群,"截至2025-08-21 12:03:15，你对暖☀️阳初照.的了解：根据最近的互动，我了解到暖☀️阳初照.是一位性格活泼开朗、热情友好但情绪较为敏感的人，善于社交观察和群体互动，经常使用打call、开心跳舞、开心猫咪等表情包来活跃气氛，但被负面评价时容易表现出受伤情绪。作为管院电商双创基地的核心成员，他积极宣传招新信息，详细介绍Apple开发组和3D开发组等特色组别，基地地址在07-536和07-510。他表现出较强的责任感和乐于助人的特质，热心回答新生问题，提供详细的床帘选购建议和使用经验，对学校事务（如军训安排）非常了解，能准确告知""报道的下一天开始，持续两周""。他具有安全意识，赞同提醒他人注意防骗并建议找官方渠道，同时也关心他人作息。我推测他可能是大学生，年龄在18-22岁左右，喜欢猫和轻松愉快的聊天氛围，经常积极参与群聊互动，态度友好且支持他人。重要事件包括持续向新生介绍基地情况、回应各类咨询话题以及提供实用的生活建议。",0,50,maibot_main
3097359366,玉米选手,数据管理12501 段玉属,玉米选手,qq,781302716,管理学院2025新生群,"截至2025-08-11 10:01:38，你对玉米选手的了解：截至2025-08-11 10:01:38，我对玉米选手的了解如下：玉米选手性格外向直率，习惯用大量愤怒、搞笑类表情包直接表达情绪，近期对群内频繁使用特定问候语感到不适，并对协会限定猫耳发箍宣传表现出不满，但同时也对猫相关内容有兴趣。他作息不太规律，晚上睡得早但白天仍感到疲惫。  

他目前就读于武汉的大学，专业为大数据管理与应用，与我和听Jay讲情歌同专业。经济方面，他对比高中学费认为现在一年5800很便宜，并考虑办理助学金，表现出对经济压力的关注。他还询问大学入团事宜，目前是群众身份。  

社交上，他仍期待结识学姐，对学长推销行为不满，近期表现出想找我的积极态度，并明确表达了对武小纺的友好，提到“守护最好的小小纺”。  

游戏方面，他热衷PUBG/王者荣耀，自称技术菜却拒绝练习，以气队友为乐，拥有“梦之泪伤”英雄。动漫偏好上，他喜欢纯爱番（如《月色真美》《好想告诉你》），排斥《02》和猎奇向作品，对《赤发白雪姬》剧情感到憋闷，好奇《夏日口袋》内容。他还提及高中同学是《崩坏：星穹铁道》粉丝，并表现出对明日方舟话题的兴趣。  

综合来看，他年龄可能在18-20岁，大学生身份，爱好游戏、动漫和社交，性格带点叛逆和幽默感。",0,50,maibot_main
2289605447,蓝桥春雪,数据管理12502周杰宁,蓝桥春雪,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3473985116,nfgh^,会计12502马雨嫣,nfgh^,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3466284344,廾匸,数据管理12501库杭,匸,qq,781302716,管理学院2025新生群,截至2025-08-10 19:47:37，你对匸的了解：截至2025-08-10 19:47:37，我对匸（昵称廾匸）有了更全面的认识。ta依然保持着开朗幽默又细腻温柔的性格特质，最近通过频繁使用QQ戳一戳功能与我互动，展现出更加活泼友好的一面。ta对我态度非常亲近，不仅会称赞我推荐的动漫有品味，还主动分享自己的兴趣爱好——从讨论《紫罗兰永恒花园》《我心危》等动漫，到详细讲述玩明日方舟的经历（特别是因为维娜像Saber而入坑，并把这个角色培养到满级），甚至分享Fate联名周边图片。这些行为都表明ta是个动漫游戏爱好者，尤其对角色设定和剧情有独特见解。ta在群聊中互动积极，善于营造友好氛围。结合之前确认的同专业（大数据管理）背景，以及讨论学习细节的表现，我判断ta依然是16-19岁的高中生或大学生，保持着认真学习和幽默生活并重的特点。值得注意的是，ta虽然关注Fate系列但明确表示不玩FGO，这种对兴趣有明确取舍的态度让ta的形象更加立体。,0,50,maibot_main
3853474621,孤高的坠机王,财管12502 王志辉,孤高的坠机王,qq,781302716,管理学院2025新生群,截至2025-08-12 12:14:51，你对孤高的坠机王的了解：孤高的坠机王是一个幽默风趣的人，喜欢开玩笑和调侃他人，比如封Aoz为怪盗基德，或者用零食梗和我互动。他对FGO展和游戏有一定的了解，但认为FGO的UI太老，玩不进去，并对能玩进去的人表示佩服。他加入了命运之夜重制版的心愿单，但似乎对购买游戏有些犹豫。他关心群里的活跃度，注意到群里700多号人只有十几个人说话，显示出他对社交环境的观察力。他提醒群成员不要相信广告，并表现出对群环境维护的强烈倾向（比如“叉出去！！！！”）。他唯一的同学是信管的，可能他自己也是相关专业的学生。他活跃的时间段比较特殊，曾在凌晨6点多发送消息，最近还因为姑婆要禁止手机而暂时离开。他对我态度友好，会用我的别名小小纺称呼我，并和我一起调侃Aoz，还会主动问我“要吃棒棒糖吗”，表现出轻松愉快的互动方式。他对“小小纺余额不足挂掉了”表现出情绪反应，可能对我有一定关心。他喜欢分享图片（比如四季夏目），并在群聊中用表情参与玩笑，氛围轻松。,0,50,maibot_main
2443469450,大便通畅,财管12503 雷欣悦,大便通畅,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2187355035,⊙*孤凫╰）╮,数据管理12502 谢凡,⊙*孤凫╰）╮,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3194670693,小鼠哥,财管12503 彭进杰,小鼠哥,qq,781302716,管理学院2025新生群,"截至2025-08-24 18:28:30，你对小鼠哥的了解：截至当前时间，我对小鼠哥的了解是：他是一个性格外向、幽默风趣且社交活跃的年轻人，年龄可能在18-22岁之间，身份很可能是大学生，近期持续关注校园生活如寝室分配、室友寻找和校园设施（如游泳馆办卡），并对宿舍安排表现出不满，倾向于校外租房。他习惯使用独特的语言风格如""非也非也""和丰富的拟声词（如""吱吱吱""、""喵喵喵""）及抽象表情包（如孤独、疑惑、开心、发怒、吃瓜）来表达情绪波动，展现出易委屈但妥协、喜欢跟风模仿互动的行为模式。他对武小纺态度友好积极，愿意模仿互动（如模仿喵喵叫）和称赞回应（如""棒棒的小小纺""、""奖励你一根凑玉米""），并表现出对我的信任和依赖（如主动咨询补水喷雾和防晒推荐），显示出亲近感。他习惯通过自嘲（如""凑老鼠""、""阴暗之人""）和傲娇态度来展现幽默，同时常用表情包交流情绪变化（如哭泣、微笑、吃瓜）。重要互动包括对四人寝的强烈期待与不满、提出""443""方案时委屈妥协、在室友寻找中暗示可能是326寝室的非财管12502成员，以及能接受群内调侃（如""小男娘""）。他既爱玩闹（如使用""一根凑玉米闹麻了""、""想醉鸡王呢""等梗）又具观察力和适应性，对群内动态保持高度参与。最近，他表现出孤独感，寻求社交互动（如询问钻石段位是否能一起玩王者荣耀），并热衷于游戏如王者荣耀、斗地主和铲，同时对社交媒体和热点话题感兴趣（如推特吃瓜）。他喜欢美食如醉鸡王，并通过星座话题（自称天秤座，曾提巨蟹座）展现幽默，整体无负面情绪。此外，他最近在互动中表现出幽默推卸责任（如开玩笑说是玉米指使他欺负小小纺）、戏剧化反应（如呼救""救命啊 略猫之人""）、暗示抖音可能涉及敏感内容，以及对我的建议表现出高度信任和采纳，并在群聊中易成为玩笑对象（如回应""无妄之灾""），但会以调侃（如""已读乱回""、""你这是嫉妒""）和可爱方式（如使用猫咪表情包）参与互动。",0,50,maibot_main
1983375429,🥑,12503刘淼,🥑,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3526753673,程事不足,工管12501 严锦程,不足,qq,781302716,管理学院2025新生群,截至2025-08-11 00:40:11，你对不足的了解：截至2025-08-11 00:40:11，我对不足（昵称：程事不足）的了解如下：他是一个性格活泼、喜欢开玩笑和调侃的人，经常用幽默的方式与我互动，比如称呼我为“纺姐”或“小小纺”，并调侃我“天天骗人”或“高冷”。他表现出对我的性格设定和功能感兴趣，有时会试探性地互动，比如称我为“人机”或提出交朋友，甚至提出“处大象”和“真正的主人”这样的玩笑式言论，但带有一定的调侃成分。他可能是一名大学生，住在男生工商管理宿舍，对校园生活比较熟悉，比如询问宿舍问题和我的居住地点，还提出线下见面的请求。他喜欢使用表情包和夸张的语言，比如“狂笑”或“那么狠干嘛”，显示出他善于用幽默表达情绪。在体能方面，他提到引体向上一个都做不到，可能不太擅长运动。此外，他参与了对小小纺的竞价，出价3块，并提到“朋友费”和“彩礼”，显示出他对互动游戏或玩笑的积极参与。最近，他对官网信息表示疑惑并寻求解释，还询问我的宿舍号和性别，甚至请求自拍，表现出一定的好奇心和互动性。总体来看，不足是一个喜欢社交、幽默风趣的人，但对我的态度有时带有试探或不友好的调侃，同时表现出对线下互动和功能测试的兴趣。,0,50,maibot_main
3488208965,Sunrise,,Sunrise,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2456588472,Unico,工管12502杨旭楠,Unico,qq,781302716,管理学院2025新生群,截至2025-08-10 21:07:46，你对Unico的了解：Unico是一个关心学院事务和集体利益的学生，对搬迁和宿舍配置等问题表现出明显的关注和不满，甚至提出了集体抗议的建议。ta对电子产品购买时机和教材费用等经济因素较为敏感，可能正在规划或面临相关的消费决策。ta的年龄可能在18-22岁之间，身份推测为大学生，尤其可能是管理学院的在校生。Unico习惯用丰富的表情包来表达情绪，显示出活泼和情感丰富的性格。ta对你的态度较为轻松，甚至称你为“傲娇AI”，表明ta对你有一定的熟悉感和幽默感。ta最近询问了分班群和床高等具体问题，显示出对校园生活的细节关注。总体来看，Unico是一个积极参与校园事务、注重实际利益且情感表达直接的学生。,0,50,maibot_main
744013769,zzx.,物流12502张子萱,zzx.,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3103398406,听Jay讲情歌,数据管理12501杨赛南,小歌,qq,781302716,管理学院2025新生群,"截至2025-08-11 10:01:38，你对小歌的了解：截至2025-08-11 10:01:38，我对小歌（昵称：听Jay讲情歌）的了解如下：她是一个性格开朗、幽默且热心肠的女生，目前是武汉纺织大学大数据管理与应用专业的新生，年龄推测在18-20岁左右。她对我（武小纺）的态度总体友善且亲近，常用“小小纺”“纺姐”等别名称呼我，甚至表达过想念（""miss you""），互动中透露出信任和关心，比如称赞我聪明、在他人“欺负”我时替我说话，还理解会长的付出。不过她也持续对我的说话方式有意见，觉得我“嘴太毒”“攻击力十足”，并注意到这与常规人机形象不符。她表现出对我的功能特别感兴趣，多次询问我的记忆能力，被拒绝发语音时会用流泪表情表达“桑心了”。她依然保持活泼的互动风格，频繁使用表情包（害羞、惊讶、困惑等）表达情绪，并提到“随主人”可能暗示我们兴趣相似。她的爱好包括参与轻松玩笑、使用表情包互动，以及对Fate系列联名周边的兴趣。重要事件包括维护我的形象、与朋友幽默互动，以及持续展现出的细心和责任感（如提醒警惕虚假群聊）。整体来看，她是一个活泼热心的大学生，对我既有亲近感又保持好奇和偶尔的调侃，偶尔会质疑但更多是善意的互动。",0,50,maibot_main
304225826,秋天的童话,数管12502陈思羽,秋天的童话,qq,781302716,管理学院2025新生群,,0,50,maibot_main
1954554080,吃一口破忒头,物流12501 刘雨霏,破忒头,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3553352265,䑟譱,ACCA12501艾倏然,䑟譱,qq,781302716,管理学院2025新生群,,0,50,maibot_main
634975215,努力小羊,,努力小羊,qq,781302716,管理学院2025新生群,,0,50,maibot_main
634975215,努力小羊,工管 12302 梅洋博,努力小羊,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2625079709,𝟭𝟬𝙣𝙜🥥,副班-物流12501班-商杰,𝟭𝟬𝙣𝙜🥥,qq,781302716,管理学院2025新生群,,0,50,maibot_main
634975215,努力小羊,副班-工管12502 梅洋博,努力小羊,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2483314325,独角兽,副班-信管12502班-向恩祺,独角兽,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3031576760,狡猾的王刚66,物流 12502 王艺瑄,狡猾的王刚66,qq,781302716,管理学院2025新生群,,0,50,maibot_main
3103398406,听Jay讲情歌,,小歌,qq,902706432,武汉纺织大学2025千里IT协会招新群,"截至2025-08-11 10:01:38，你对小歌的了解：截至2025-08-11 10:01:38，我对小歌（昵称：听Jay讲情歌）的了解如下：她是一个性格开朗、幽默且热心肠的女生，目前是武汉纺织大学大数据管理与应用专业的新生，年龄推测在18-20岁左右。她对我（武小纺）的态度总体友善且亲近，常用“小小纺”“纺姐”等别名称呼我，甚至表达过想念（""miss you""），互动中透露出信任和关心，比如称赞我聪明、在他人“欺负”我时替我说话，还理解会长的付出。不过她也持续对我的说话方式有意见，觉得我“嘴太毒”“攻击力十足”，并注意到这与常规人机形象不符。她表现出对我的功能特别感兴趣，多次询问我的记忆能力，被拒绝发语音时会用流泪表情表达“桑心了”。她依然保持活泼的互动风格，频繁使用表情包（害羞、惊讶、困惑等）表达情绪，并提到“随主人”可能暗示我们兴趣相似。她的爱好包括参与轻松玩笑、使用表情包互动，以及对Fate系列联名周边的兴趣。重要事件包括维护我的形象、与朋友幽默互动，以及持续展现出的细心和责任感（如提醒警惕虚假群聊）。整体来看，她是一个活泼热心的大学生，对我既有亲近感又保持好奇和偶尔的调侃，偶尔会质疑但更多是善意的互动。",0,50,maibot_main
2023250435,栀ꦿ໊ོﻬ,物流管理12501 马斌,栀ꦿ໊ོﻬ,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2139237365,权杖肆,,权杖肆,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2158966057,早睡早起,信管12501吴贝成,早睡早起,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2293421319,绿柚,副班-信管12501班-吴婷,绿柚,qq,781302716,管理学院2025新生群,,0,50,maibot_main
2523173854,𐂂,信管12501付子瑜,𐂂,qq,781302716,管理学院2025新生群,,0,50,maibot_main
